date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday,precipitation_DWD,snow_height_DWD,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_E,wind_direction_N,wind_direction_NE,wind_direction_NW,wind_direction_SE,wind_direction_SW,wind_direction_W
5/6/2010,264,0,1,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,13.9,0,81.0115277778,996.521666667,111.802013889,6.3334375,16.2448263889,53.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5/7/2010,357,0,1,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2.9,0,91.4896875,994.823506944,61.6332291667,5.8233333333,6.4769444444,39.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5/8/2010,463,0,1,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,85.2320486111,998.041666667,98.3917013889,8.0710069444,4.9126736111,23.72,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/10/2010,402,0,1,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,67.8475,998.406180556,152.055277778,7.77125,7.7368402778,26.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5/11/2010,289,0,1,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,6.7,0,74.8710416667,998.187951389,83.7665625,6.9478819444,12.6721180556,48.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5/12/2010,244,0,1,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2.4,0,91.9152083333,995.229895833,55.3797569444,6.5188888889,9.4935416667,35.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/13/2010,786,0,1,0,0,0,4.6,7.6,2.6,4.6,0,0,0,3,0.0,0,86.0056944444,1000.55954861,78.5546527778,7.0897569444,6.4757291667,18.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/14/2010,670,0,1,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,74.5900694444,1000.95920139,165.073090278,8.6905555556,5.8902430556,21.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/15/2010,1154,0,1,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1.0,0,76.9624652778,1000.04052083,124.965729167,7.9984722222,8.5558333333,26.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/16/2010,1311,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,64.7068402778,1001.63739583,288.165,11.4486458333,13.4136111111,44.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/17/2010,583,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,72.575625,1008.33649306,157.569166667,10.9608680556,9.8151388889,31.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/18/2010,465,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,72.0113194444,1014.54815972,212.515173611,9.6053819444,10.3291666667,38.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5/19/2010,444,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,66.9500694444,1014.35288194,162.419826389,10.8369097222,11.8921180556,45.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5/20/2010,451,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,55.2448611111,1017.40770833,258.726319444,14.1588194444,10.1796875,34.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5/21/2010,542,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,63.8210069444,1017.45243056,349.359583333,15.4475347222,6.3395486111,30.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5/22/2010,837,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,75.5500347222,1014.76586806,276.056041667,14.6776388889,7.9728125,28.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/23/2010,1325,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.5,0,74.08875,1010.87440972,320.964722222,16.5794097222,8.2070833333,30.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/24/2010,1689,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,3,0.0,0,69.4642708333,1001.08864583,309.275625,17.5126041667,13.9088194444,62.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/25/2010,1020,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,65.9596527778,1000.95885417,321.294895833,13.0997916667,9.6640277778,33.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5/26/2010,498,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2.3,0,71.5407291667,998.550659722,191.642951389,9.5328472222,9.1544097222,33.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5/27/2010,545,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.3,0,71.0388888889,997.418541667,247.054548611,12.4379513889,5.8903472222,25.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/28/2010,509,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,65.2761805556,1001.05197917,309.684201389,13.7839236111,8.8309027778,44.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5/29/2010,886,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,53.6490625,1005.55625,270.9684375,14.5815972222,6.3971180556,34.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/30/2010,1701,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11.8,0,83.5730902778,994.095347222,153.80875,13.031875,13.6689930556,49.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5/31/2010,591,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1.9,0,92.0765625,999.304791667,80.4176736111,10.6186805556,9.2460416667,31.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/1/2010,544,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,70.6751736111,1003.84552083,321.082395833,14.9809027778,8.1807638889,32.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/2/2010,511,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,70.0551736111,1006.45756944,259.530763889,14.7725347222,9.5257638889,38.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6/3/2010,891,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,2,0.0,0,60.4139583333,1009.97215278,399.6446875,16.8300694444,10.4628472222,39.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6/4/2010,893,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,60.4614930556,1010.08086806,393.466354167,17.4292361111,6.340625,26.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6/5/2010,1691,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,58.9841666667,1008.61104167,374.854513889,19.6001736111,6.1946180556,22.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/6/2010,2588,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1.1,0,56.9623611111,1000.66954861,313.510486111,21.776875,7.0008333333,37.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/7/2010,591,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,76.1370486111,998.247013889,164.966319444,16.4567708333,14.2930555556,64.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/8/2010,551,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1.6,0,77.8119097222,995.996944444,195.08,17.2825,6.63875,27.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6/9/2010,558,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10.6,0,84.5196875,995.240972222,145.497118056,18.9388541667,6.4769444444,26.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/10/2010,602,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.5,0,80.0101736111,995.262222222,240.761076389,21.4295138889,6.3353819444,45.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/11/2010,692,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,75.4266666667,994.306145833,283.633402778,20.1019097222,17.4692361111,97.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6/12/2010,1122,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.3,0,75.7617708333,999.705173611,155.635520833,14.8297916667,10.4157291667,33.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/13/2010,1169,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,69.048125,1004.94048611,252.382534722,13.3879861111,7.6926041667,24.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/14/2010,402,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,61.6004166667,1005.0153125,312.713715278,16.8068055556,8.4900694444,31.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/15/2010,533,1,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,63.8350694444,1012.02444444,362.951701389,13.9281944444,10.5307986111,36.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6/16/2010,478,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,62.7511458333,1012.15899306,403.535173611,16.099375,12.4597916667,50.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/17/2010,651,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,55.7396875,1008.24072917,406.243506944,18.6213194444,10.8737847222,50.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/18/2010,491,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,75.6724652778,1002.765625,178.902916667,13.4553472222,11.1684722222,40.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6/19/2010,839,1,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,2.7,0,75.6691319444,996.262083333,206.322152778,10.9253819444,12.0649305556,39.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/20/2010,1351,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,74.9225347222,1001.09461806,190.7078125,11.9659027778,10.3488541667,33.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/21/2010,381,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,71.7584027778,1008.58326389,216.62625,12.8339583333,8.0591666667,27.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/22/2010,528,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,65.7654513889,1012.45625,302.490555556,15.8836111111,4.4966319444,22.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/24/2010,1385,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,56.8554513889,1007.15621528,347.720277778,21.7781944444,5.2368055556,27.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/25/2010,1051,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,63.1795833333,1005.59996528,295.226840278,19.8614236111,8.5266666667,31.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6/26/2010,1634,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,59.3465972222,1007.50541667,405.830625,19.515625,7.6657986111,31.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6/27/2010,2130,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,55.0202083333,1008.76236111,389.524166667,22.2087847222,8.5801041667,31.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/28/2010,1957,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,52.5725694444,1007.62434028,356.466215278,25.2746180556,6.8653472222,27.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6/29/2010,1924,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,54.8299652778,1007.40972222,355.965486111,23.5065277778,8.1552777778,36.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6/30/2010,1549,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.1,0,68.9278819444,1008.67083333,235.223333333,21.2507291667,6.2493055556,28.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/1/2010,1402,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,60.2476736111,1005.2728125,274.314131944,24.2194791667,7.606875,35.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/2/2010,2363,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,50.1619791667,1004.07364583,314.379930556,27.6245138889,8.1621527778,33.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7/3/2010,2329,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,9.9,0,60.5622222222,1005.0409375,284.953368056,26.8511458333,9.0909375,54.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7/4/2010,2282,1,0,0,0,1,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,76.8345138889,1008.54267361,241.687326389,22.0587847222,7.6936805556,26.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/5/2010,897,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.1,0,69.7873958333,1008.10385417,202.527743056,19.300625,10.5323958333,31.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/6/2010,839,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,65.3533333333,1011.73972222,232.05,17.1468402778,8.8051736111,43.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/7/2010,1144,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,56.2075694444,1011.64958333,374.449166667,19.39625,5.7355208333,29.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/8/2010,1919,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,50.1054166667,1008.668125,339.203055556,25.0548263889,7.2961111111,32.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/9/2010,2377,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,51.2054861111,1006.97381944,310.618819444,27.735,6.3179861111,35.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/10/2010,3161,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,4.8,0,52.9573263889,1007.10520833,335.186319444,28.9979861111,5.4467708333,28.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/11/2010,2983,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,69.2717013889,1004.93989583,268.366527778,26.5354861111,7.4897222222,49.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/12/2010,1980,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,1.1,0,68.2257986111,1001.55100694,271.678541667,25.6435763889,9.8619097222,73.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/13/2010,1492,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,0.0,0,60.9045833333,1000.44697917,282.976493056,22.9187152778,9.1515277778,31.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/14/2010,2424,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,9.8,0,58.0828472222,996.544861111,331.122673611,25.6853819444,11.7627430556,82.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7/15/2010,1137,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,63.6327083333,1000.61763889,300.680763889,20.7298263889,17.5284375,59.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/16/2010,1842,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,9.0,0,53.5661458333,1003.80447917,353.315694444,23.1430555556,11.2953125,51.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/17/2010,1141,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,74.2266319444,1007.9528125,287.877569444,19.1148958333,11.5193402778,54.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/18/2010,1904,1,0,1,0,1,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,59.6794444444,1015.67715278,334.793923611,19.1671875,5.3803819444,21.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/20/2010,2268,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,47.7731597222,1004.81125,331.412118056,24.7062847222,8.5269444444,33.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7/21/2010,2507,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4.9,0,53.4463194444,997.305798611,273.199340278,25.1102777778,10.0518055556,45.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7/22/2010,1072,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,76.0888888889,1002.21743056,114.673611111,19.3857291667,7.7588194444,28.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/23/2010,1111,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,65.4814930556,1005.45201389,307.030069444,20.7220486111,6.4732638889,32.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7/24/2010,1248,1,0,1,0,1,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,62.2640972222,1008.68315972,299.960173611,17.0361458333,11.2992013889,37.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7/25/2010,1481,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,2.1,0,65.9073263889,1005.20225694,286.035902778,16.5099652778,7.95875,28.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/26/2010,1016,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,8.2,0,87.475625,1001.453125,151.740694444,16.5353472222,8.0032986111,25.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/27/2010,1358,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.1,0,77.9428125,1005.40288194,280.420972222,18.3052777778,6.6162847222,25.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/28/2010,1615,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,7.7,0,78.3932638889,1002.86829861,209.269131944,18.31,8.9946875,34.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/29/2010,1367,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,11.9,0,88.2322916667,999.632708333,156.270104167,15.0532291667,7.1936111111,40.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7/30/2010,1320,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.0,0,72.4312152778,1002.663125,291.053090278,17.3755902778,10.2564236111,42.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7/31/2010,1236,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.5,0,67.2283680556,1003.26815972,158.328020833,18.8239930556,10.6479861111,44.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/1/2010,1719,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.4,0,72.9507638889,1001.96704861,196.405347222,20.9989583333,8.7874652778,28.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/2/2010,1332,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,8.3,0,86.4842361111,1003.79989583,113.410243056,16.4286458333,6.5432638889,20.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/3/2010,1558,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,0.1,0,84.0322222222,1003.52385417,203.598611111,16.4685069444,7.4926041667,28.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/4/2010,1803,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4.9,0,81.1925,997.743194444,158.912708333,16.0227430556,10.3319791667,51.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/5/2010,865,0,0,1,0,0,4.6,7.6,2.6,4.6,0,0,2,0,0.4,0,80.1492361111,997.181805556,195.414930556,16.4800347222,7.3856944444,30.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/6/2010,852,0,0,1,0,0,4.6,7.6,2.6,4.6,0,0,2,0,0.0,0,67.945625,1005.64802083,312.435833333,17.8329513889,4.4767013889,24.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/8/2010,1619,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,11.2,0,88.1578125,1004.11003472,121.091006944,17.5038541667,4.7746527778,22.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/9/2010,983,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,1.1,0,84.0616666667,1005.68822917,128.910729167,17.3223611111,7.2779861111,22.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/10/2010,962,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,4.1,0,70.4549652778,1002.74541667,230.280520833,19.8873611111,8.6168055556,37.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/11/2010,1037,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,0.3,0,78.7880208333,1001.13038194,179.276076389,18.7605555556,10.8878125,39.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/12/2010,899,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,0.0,0,67.8347222222,1002.06069444,284.370972222,18.4310416667,6.5556597222,39.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/13/2010,907,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,0.0,0,69.7449652778,1005.53850694,274.048472222,17.5154166667,8.0046875,29.27,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/14/2010,952,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,0.0,0,72.4571527778,1006.35975694,236.456041667,18.7419444444,7.815625,33.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8/15/2010,1506,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,15.2,0,84.570625,1001.71986111,66.3146527778,16.9317708333,10.1996875,44.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8/16/2010,1039,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,11.3,0,92.7498263889,996.641111111,62.5351388889,15.2351388889,6.1096180556,20.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8/17/2010,1105,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,7.8,0,92.6701041667,995.001736111,107.161701389,14.5479861111,10.8827083333,44.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/18/2010,1163,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,3.9,0,87.3917708333,994.322638889,112.203958333,15.7745486111,14.8881597222,42.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/19/2010,920,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,0.0,0,74.9392682927,1002.71770035,217.782020906,16.1289198606,13.4772473868,42.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/20/2010,851,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,0.0,0,66.6433333333,1008.28576389,261.042534722,20.1208333333,8.3371527778,32.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/21/2010,1080,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,0.0,0,74.0163888889,1009.96996528,209.860833333,21.8607291667,8.2719444444,39.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/22/2010,1358,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,8.9,0,81.1602430556,1004.26993056,157.741527778,20.7231597222,11.0667013889,59.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/23/2010,1123,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,27.0,0,88.9103472222,991.928993056,116.896180556,18.9003819444,12.3315277778,73.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/24/2010,918,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,7.6,0,72.0495138889,994.518680556,234.969409722,16.5138541667,19.3301736111,54.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/25/2010,865,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,9.4,0,77.7046180556,1002.38555556,165.481666667,15.6526041667,14.1384375,40.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/26/2010,1202,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,131.1,0,95.1030208333,996.803958333,36.3317361111,14.7199652778,5.6199305556,28.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8/27/2010,1102,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,5.8,0,95.420625,991.6965625,42.9426736111,14.4103472222,8.6219097222,36.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8/28/2010,1116,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,12.5,0,84.7178125,1002.63163194,181.4715625,12.5716666667,10.6602777778,38.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/29/2010,1524,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,10.1,0,87.8448263889,997.762013889,99.9768055556,11.6951736111,15.9647916667,46.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8/30/2010,664,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3.5,0,88.2871875,998.383333333,115.613645833,10.8647569444,9.4643055556,46.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8/31/2010,439,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1.0,0,85.4179861111,1010.49701389,173.019340278,13.1365625,6.2189236111,26.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/1/2010,495,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.2,0,85.2734027778,1009.45375,121.410416667,13.0605208333,6.1113194444,21.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/2/2010,502,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1.0,0,90.0055208333,1008.50017361,103.055486111,12.8085416667,5.1185416667,18.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/3/2010,691,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1.2,0,88.8604861111,1009.42927083,124.569895833,13.1536458333,3.5435416667,20.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/4/2010,1042,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,77.7777777778,1009.90489583,212.796701389,14.2855555556,5.7830208333,27.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9/5/2010,1200,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0.0,0,74.5563541667,1012.23923611,245.643298611,13.1132638889,8.2974652778,39.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0
